,word,count
5669,अंतिमयात्रा,4
5670,अंतिमसफर,4
5671,अत्यय,4
5672,अदिति,2
5673,अद्रिकीला,2
5674,अधबयसू,1
5675,अधबैसू,1
5676,अंधिका,5
5677,अध्वर,2
5678,अनखाहट,6
5679,अनचाहत,3
5680,अनचाहा,3
5681,अनचीत,3
5682,अनचीता,3
5683,अनपायिपद,1
5684,अनफाँस,1
5685,अनभिलषित,3
5686,अनावृत्ति,1
5687,अनिच्छित,3
5688,अनिष्ट,6
5689,अनीठ,4
5690,अनीप्सित,3
5691,अनुनीत,1
5692,अन्तिमयात्रा,4
5693,अन्तिमसफर,4
5694,अन्धिका,5
5695,अपवर्ग,3
5696,अपुनरावर्तन,1
5697,अपुनरावृत्ति,1
5698,अपुनर्मव,1
5699,अमनोरथ,3
5700,अमरख,6
5701,अमरपद,2
5702,अमर्ष,7
5703,अमर्षण,6
5704,अमृतत्व,1
5705,अवनि,2
5706,अवनी,2
5707,अवसान,9
5708,अवांछित,3
5709,अशरीरत्व,1
5710,अश्मंत,7
5711,अश्मन्त,7
5712,असूया,9
5713,आक्रोश,6
5714,आजिज,1
5715,आजिज़,1
5716,आत्मसिद्धि,1
5717,आत्मोद्धार,1
5718,आदिमा,2
5719,आनत,1
5720,आमर्ष,6
5721,आस्तर,1
5722,आस्तरण,1
5723,इज्या,2
5724,इंतकाल,4
5725,इंतक़ाल,4
5726,इंतिकाल,4
5727,इंतिक़ाल,4
5728,इन्तकाल,4
5729,इन्तक़ाल,4
5730,इन्तिकाल,4
5731,इन्तिक़ाल,4
5732,इल,2
5733,इला,7
5734,इलिका,2
5735,इलेक्ट्रिक,1
5736,इलेक्ट्रिकल,1
5737,उदधिमेखला,2
5738,उद्यान,1
5739,उपवन,1
5740,उर्वि,2
5741,कंचुक,2
5742,कंचुकी,2
5743,कामानुज,6
5744,कालधर्म,4
5745,कालरा,2
5746,किला,1
5747,क़िला,1
5748,किले,1
5749,कैतव,2
5750,कैवल्य,1
5751,कॉलरा,2
5752,कोट,1
5753,कोप,6
5754,कोशिका,2
5755,कोशिकाओं,2
5756,क्रोध,6
5757,क्षिति,2
5758,क्षोभ,8
5759,खगवती,2
5760,खातमा,6
5761,ख़ातमा,6
5762,खात्मा,6
5763,ख़ात्मा,6
5764,खुन्नस,6
5765,गुस्सा,6
5766,चय,16
5767,चिरनिद्रा,4
5768,चोल,2
5769,चोली,2
5770,चौंकना,4
5771,चौंध,2
5772,जगद्वहा,2
5773,जटि,1
5774,जटी,1
5775,जनपद,3
5776,जमीं,2
5777,ज़मीं,2
5778,जमीन,2
5779,ज़मीन,2
5780,जुआ,3
5781,जुआठ,3
5782,जुआठा,3
5783,जुए,2
5784,जुवा,2
5785,जूआ,3
5786,जूड़,3
5787,झाँकी,2
5788,तथागति,1
5789,तनखा,1
5790,तनख़ा,1
5791,तनखाह,1
5792,तनख़ाह,1
5793,तनख्वाह,1
5794,तनख़्वाह,1
5795,तन्खाह,1
5796,तन्ख़ाह,1
5797,तन्ख्वाह,1
5798,तन्ख़्वाह,1
5799,तप्तायनी,2
5800,तरणतारण,1
5801,तरनतारन,1
5802,ताम्रपाकी,1
5803,तोयनीबी,2
5804,दिष्टांत,4
5805,दिष्टान्त,4
5806,दीर्घनिद्रा,4
5807,दुर्ग,1
5808,दृश्य,2
5809,देवयजनी,2
5810,देहांत,4
5811,देहान्त,4
5812,देहावसा,4
5813,देहावसान,4
5814,दैत्यमेदजा,1
5815,द्यूत,2
5816,धरणि,2
5817,धरणी,2
5818,धरती,2
5819,धरित्री,2
5820,नजारा,2
5821,नज़ारा,2
5822,नम्र,1
5823,निधन,4
5824,निभृत,4
5825,निर्वाण,1
5826,निर्वाणोपनिषद,1
5827,निर्वाणोपनिषद्,1
5828,निस्तार,1
5829,नीलरूपक,1
5830,पगार,1
5831,पंचता,4
5832,पतय,3
5833,परमपद,1
5834,परिदृश्य,2
5835,पर्कटि,1
5836,पर्कटी,1
5837,पाकड़,1
5838,पाकर,1
5839,पार्क,1
5840,पुहमी,2
5841,पुहुमी,2
5842,पृथिवी,2
5843,पृथिवीमंडल,2
5844,पृथिवीमण्डल,2
5845,पृथ्वी,2
5846,पोहमी,2
5847,प्रणत,1
5848,प्रथी,2
5849,प्राणांत,4
5850,प्राणान्त,4
5851,प्रियदत्ता,2
5852,प्रौढ़,1
5853,प्लक्ष,1
5854,फस्ली,2
5855,फ़स्ली,2
5856,फौत,7
5857,बगिया,1
5858,बगीचा,1
5859,बग़ीचा,1
5860,बाग,1
5861,बाग़,1
5862,बाग़ीचा,1
5863,बाड़ी,1
5864,बिछावन,1
5865,बिछौना,1
5866,बिस्तर,1
5867,बीजसू,2
5868,भू,2
5869,भूतधात्री,2
5870,भूमंडल,2
5871,भूमण्डल,2
5872,भूमिका,3
5873,भूयण,2
5874,मख,2
5875,मजदूरी,1
5876,मज़दूरी,1
5877,मंजर,4
5878,मंज़र,2
5879,मजूरी,1
5880,मत्सर,9
5881,मध्यवय,1
5882,मध्यवयस्क,1
5883,मरण,4
5884,मला,5
5885,महानिद्रा,4
5886,महानिर्वाण,1
5887,महापथगमन,4
5888,महाप्रस्थान,4
5889,महायात्रा,4
5890,महि,2
5891,मही,2
5892,माची,3
5893,मृत्यु,4
5894,मेदिनी,2
5895,मोक्ष,7
5896,मौत,4
5897,यज्ञ,2
5898,यला,2
5899,यवफल,4
5900,याग,2
5901,युग,4
5902,यूपक,1
5903,यूपध्वज,2
5904,रत्नगर्भा,2
5905,रत्नसू,2
5906,रत्नसूति,2
5907,रिस,6
5908,रीस,9
5909,रुष्टि,6
5910,रेजा,2
5911,रेणुका,2
5912,रेनुका,2
5913,रोष,6
5914,लंगर,4
5915,वफात,4
5916,वफ़ात,4
5917,वसनार्णवा,2
5918,वसुंधरा,2
5919,वसुधा,2
5920,वसुन्धरा,2
5921,वाटिका,1
5922,वानीर,1
5923,विनम्र,1
5924,विनययुक्त,1
5925,विनयशील,1
5926,विनयी,1
5927,विनीत,1
5928,विपुला,2
5929,विश्वगंधा,2
5930,विश्वगन्धा,2
5931,विश्वधारिणी,2
5932,विश्वंभरा,2
5933,विश्वम्भरा,2
5934,वेतन,1
5935,वैद्युत,1
5936,वैद्युतिक,1
5937,व्यारोष,6
5938,व्रीडित,2
5939,व्रीड़ित,2
5940,शरीरांत,4
5941,शरीरान्त,4
5942,शिवसायुज्य,4
5943,सत्र,2
5944,सिमल,3
5945,सीन,2
5946,सीनाबंद,2
5947,सुगंधिमाता,2
5948,सुगन्धिमाता,2
5949,सुगैया,2
5950,सुपार्श्व,1
5951,सूबा,3
5952,सेलरी,1
5953,सेशन,1
5954,सैलरी,1
5955,सोलाली,2
5956,स्वर्गवास,4
5957,हेमा,3
5958,हैजा,2
5959,हैज़ा,2
5960,ह्रस्वपर्ण,1
5961,अजी,1
5962,अधेड़,1
5963,अनपेक्षित,3
5964,अपवन,1
5965,अपारा,2
5966,अभयपद,1
5967,अवाग्र,1
5968,आँगी,2
5969,आसन,2
5970,आसेर,1
5971,उजरत,7
5972,कोषाणु,2
5973,खुनस,6
5974,चौंक,2
5975,रातिब,1
5976,वर्हा,3
5977,विद्युतीय,1
5978,विशूचिका,2
5979,सत्तर,1
5980,अक्ष,1
5981,अपरबल,2
5982,अभिहर,1
5983,अभिहर्ता,1
5984,अरडींग,2
5985,अवदान्य,2
5986,अहंभाव,4
5987,इरसी,1
5988,उचक्का,1
5989,उठाईगीरा,1
5990,उड़चक,1
5991,औद्यानिकी,2
5992,कवित्वपूर्ण,3
5993,कायाकल्प,3
5994,काव्यात्मक,3
5995,किंवदंतियों,2
5996,किंवदंती,2
5997,किंवदन्ती,2
5998,कीलक,1
5999,क्षमतावान,2
6000,क्षमताशाली,2
6001,गवीश,1
6002,घिरनई,3
6003,घिर्नई,3
6004,चाई,1
6005,चाईं,1
6006,जोरदार,4
6007,ज़ोरदार,4
6008,डंकौरी,3
6009,ततैया,3
6010,ततैयों,3
6011,ताकतवर,2
6012,ताक़तवर,2
6013,तितैया,3
6014,तैलाटी,3
6015,दंतकथा,2
6016,दन्तकथा,2
6017,दमदार,2
6018,दिकोड़ी,3
6019,धाकड़,2
6020,धुरंधर,10
6021,धुरन्धर,10
6022,धुरा,1
6023,धुरी,1
6024,नभ्य,1
6025,नाज,4
6026,नाज़,4
6027,प्रबल,3
6028,प्रोन्नत,5
6029,फख्र,4
6030,फ़ख़्र,4
6031,बर्र,3
6032,बर्रे,3
6033,बलवंत,2
6034,बलवन्त,2
6035,बलशाली,2
6036,बलिष्ठ,2
6037,बली,2
6038,बाग़बानी,2
6039,बागवानी,2
6040,बाग़वानी,2
6041,भिड़,3
6042,भिंड,3
6043,मदकट,1
6044,मेरुदंड,1
6045,मेरुदण्ड,1
6046,रीढ़,1
6047,वीर्यकृत,2
6048,वीर्यान्वित,2
6049,वृषण,8
6050,वृषभ,1
6051,वृषेंद्र,1
6052,वृषेन्द्र,1
6053,शक्तिपूर्ण,2
6054,शक्तिमान,2
6055,शक्तिमान्,2
6056,शक्तिवान,2
6057,शक्तिशाली,2
6058,शक्तिष्ठ,2
6059,शक्तिसंपन्न,2
6060,शक्तिसम्पन्न,2
6061,शंड,1
6062,शाक्वर,6
6063,शायराना,3
6064,शूर्प,2
6065,षंड,1
6066,षण्ड,1
6067,सक्षम,2
6068,सबल,2
6069,सशक्त,2
6070,साड़,1
6071,साँड़,1
6072,सांड,1
6073,सामर्थी,2
6074,सामर्थ्यवान,2
6075,सुरवा,2
6076,सूप,2
6077,सूपड़ा,2
6078,सूपा,2
6079,हथलपका,1
6080,अमावड़,2
6081,उठाईगीर,1
6082,छाज,2
6083,धौ,3
6084,बागबानी,2
6085,मध्यकालीन,2
6086,रसात्मक,3
6087,लोककथन,2
6088,वरटा,3
6089,वृष,1
6090,अक,1
6091,अकुलाहट,6
6092,अंकुश,5
6093,अघ,1
6094,अचैन,5
6095,अजीम,6
6096,अज़ीम,6
6097,अधिकर्म,4
6098,अध्यारूढ़,5
6099,अनचैन,5
6100,अनवस्था,5
6101,अनिर्वृत्ति,1
6102,अनुरक्षण,4
6103,अपेक्षित,4
6104,अपेक्ष्य,4
6105,अप्राप्तकाल,2
6106,अंब,8
6107,अभिताप,5
6108,अभ्युदय,10
6109,अम्ब,8
6110,अम्माजी,1
6111,अम्माँजी,1
6112,अम्मांजी,1
6113,अरसनपरसन,4
6114,अरसपरस,4
6115,अलामत,6
6116,अवरोध,7
6117,अवर्तमान,2
6118,अवर्त्तमान,2
6119,अवेक्षा,6
6120,अशर्म,1
6121,अशांति,5
6122,अशान्ति,6
6123,असुख,1
6124,असुबिधा,1
6125,असुविधा,1
6126,आकली,5
6127,आकुलता,5
6128,आकुलत्व,5
6129,आगम,3
6130,आगाज़,8
6131,आग़ाज़,8
6132,आगाह,2
6133,आजम,5
6134,आज़म,5
6135,आतुरी,9
6136,आतुर्य,9
6137,आदीनव,1
6138,आभील,1
6139,आरंभ,13
6140,आरम्भ,13
6141,आर्टिस्ट,1
6142,आर्त्तत,1
6143,आर्त्ति,1
6144,आवर्जन,5
6145,आवश्यक,4
6146,आवश्यकीय,4
6147,आसार,13
6148,आसेध,8
6149,आस्तव,1
6150,आस्रव,1
6151,इंग,7
6152,इंगित,3
6153,इङ्ग,7
6154,इङ्गित,3
6155,इजतिराब,1
6156,इज़तिराब,1
6157,इज्तिराब,1
6158,इज़्तिराब,1
6159,इंडिया,1
6160,इण्डिया,1
6161,इनसान,2
6162,इन्सान,2
6163,इब्तदा,8
6164,इब्तिदा,14
6165,इब्तेदा,8
6166,इशारा,3
6167,इंसान,2
6168,इंसानों,1
6169,इस्तकबाल,2
6170,इस्तक़बाल,2
6171,इस्तिकबाल,2
6172,इस्तिक़बाल,2
6173,ईजा,1
6174,ईज़ा,1
6175,ईत,1
6176,उअना,1
6177,उगना,2
6178,उगवना,1
6179,उगाना,1
6180,उचना,1
6181,उच्च,5
6182,उजियाना,1
6183,उठकर,1
6184,उठना,1
6185,उड़ना,2
6186,उतपातना,1
6187,उतपादना,1
6188,उतपानना,1
6189,उतपाना,1
6190,उत्तंग,1
6191,उत्तङ्ग,1
6192,उत्तरकाल,2
6193,उत्तुंग,2
6194,उदात्त,8
6195,उद्विग्नता,9
6196,उन्नत,7
6197,उपजाना,1
6198,उपराजना,1
6199,उपलक्ष,6
6200,ऊँचा,5
6201,ऊंचा,5
6202,ऊँचे,1
6203,ऊर्द्ध्व,2
