,pid,word,simplicity,complexity
22955,focwurteigenp5,फ़िलिस्तीनी,2,1
22956,focwurteigenp5,बड़प्पन,4,0
22957,focwurteigenp5,बड़ाई,5,0
22958,focwurteigenp5,बिरद,4,0
22959,focwurteigenp5,बिलावल,4,0
22960,focwurteigenp5,बुजुर्गी,5,0
22961,focwurteigenp5,बुज़ुर्गी,3,1
22964,focwurteigenp5,बेइज्जती,3,1
22965,focwurteigenp5,बेकदरी,4,0
22966,focwurteigenp5,बेक़दरी,5,0
22967,focwurteigenp5,बेकद्री,3,1
22968,focwurteigenp5,बेक़द्री,3,1
22969,focwurteigenp5,बैरागी,5,0
22970,focwurteigenp5,भद्द,3,1
22973,focwurteigenp5,भेंट,5,0
22976,focwurteigenp5,भोला,5,0
22977,focwurteigenp5,भोलाभाला,4,0
22978,focwurteigenp5,मकतूब,4,0
22979,focwurteigenp5,मगरब,3,1
22980,focwurteigenp5,मग़रब,1,1
22981,focwurteigenp5,मगरिब,4,0
22982,focwurteigenp5,महत,3,1
22983,focwurteigenp5,महत्,3,1
22984,focwurteigenp5,महत्त्व,3,1
22985,focwurteigenp5,महत्व,4,0
22986,focwurteigenp5,महानता,5,0
22987,focwurteigenp5,महाशोण,4,0
22988,focwurteigenp5,महिमा,3,1
22989,focwurteigenp5,मानध्वंस,3,1
22990,focwurteigenp5,मानभंग,3,1
22991,focwurteigenp5,मानहानि,4,0
22992,focwurteigenp5,माशूका,5,0
22993,focwurteigenp5,मिलकियत,3,1
22994,focwurteigenp5,मिलना,3,1
22995,focwurteigenp5,मिल्कियत,3,1
22996,focwurteigenp5,मुग्धमति,3,1
22998,focwurteigenp5,मुरंदला,3,1
23000,focwurteigenp5,मुरला,3,1
23001,focwurteigenp5,मुलाकात,5,0
23002,focwurteigenp5,मुलाक़ात,3,1
23004,focwurteigenp5,में,5,0
23006,focwurteigenp5,मेकलकन्या,3,1
23008,focwurteigenp5,मेकलसुता,2,1
23009,focwurteigenp5,मेंमें,3,1
23011,focwurteigenp5,योगाभ्यास,5,0
23012,focwurteigenp5,रविश,5,0
23013,focwurteigenp5,रसात्मक,1,1
23014,focwurteigenp5,रागहीन,2,1
23015,focwurteigenp5,रास्तबाज,3,1
23016,focwurteigenp5,रास्तबाज़,4,0
23017,focwurteigenp5,रिजु,2,1
23018,focwurteigenp5,रिसाला,2,1
23019,focwurteigenp5,रीत,5,0
23020,focwurteigenp5,रीति,2,1
23022,focwurteigenp5,रेवा,4,0
23023,focwurteigenp5,लप्पड़,5,0
23024,focwurteigenp5,लेटर,5,0
23025,focwurteigenp5,वक्ता,4,0
23026,focwurteigenp5,वतीरा,5,0
23027,focwurteigenp5,वनिता,5,0
23028,focwurteigenp5,वर्चस्व,3,1
23029,focwurteigenp5,वल्लभा,5,0
23030,focwurteigenp5,वस्तुतः,4,0
23031,focwurteigenp5,वाकई,5,0
23032,focwurteigenp5,वाक़ई,5,0
23033,focwurteigenp5,वाच्य,4,0
23035,focwurteigenp5,विधा,4,0
23036,focwurteigenp5,विधि,5,0
23037,focwurteigenp5,विपाक,3,1
23038,focwurteigenp5,विभूति,3,1
23039,focwurteigenp5,विमानना,5,0
23040,focwurteigenp5,विमुख,4,0
23041,focwurteigenp5,विरक्त,5,0
23042,focwurteigenp5,विरत,3,1
23044,focwurteigenp5,वेदगर्भा,3,1
23045,focwurteigenp5,वैयक्तिक,3,1
23046,focwurteigenp5,वैरागी,3,1
23047,focwurteigenp5,व्यक्तिगत,2,1
23048,focwurteigenp5,व्यतीपात,3,1
23049,focwurteigenp5,शख्सी,4,0
23050,focwurteigenp5,शायराना,3,1
23051,focwurteigenp5,शासन,4,0
23052,focwurteigenp5,शासनाधिकार,2,1
23053,focwurteigenp5,शैलियों,4,0
23054,focwurteigenp5,शैली,3,1
23055,focwurteigenp5,श्रेष्ठता,2,1
23056,focwurteigenp5,सचमुच,5,0
23057,focwurteigenp5,सच्चा,4,0
23060,focwurteigenp5,सजनी,3,1
23061,focwurteigenp5,सत्ता,5,0
23062,focwurteigenp5,सत्यतः,5,0
23063,focwurteigenp5,सत्यपर,3,1
23064,focwurteigenp5,सधर्म,4,0
23065,focwurteigenp5,सधर्मक,2,1
23066,focwurteigenp5,सन्नासी,4,0
23067,focwurteigenp5,सन्यासी,3,1
23068,focwurteigenp5,संन्यासी,4,0
23069,focwurteigenp5,संप्रभुत्ता,1,1
23070,focwurteigenp5,संप्रभुत्व,3,1
23071,focwurteigenp5,सरल,5,0
23072,focwurteigenp5,सरहदी,4,0
23073,focwurteigenp5,संवेदना,5,0
23074,focwurteigenp5,सशक्तिकरण,3,1
23075,focwurteigenp5,सहधर्म,4,0
23076,focwurteigenp5,सहानुभूति,4,0
23077,focwurteigenp5,साकिया,4,0
23078,focwurteigenp5,साकी,5,0
23079,focwurteigenp5,साक़ी,3,1
23080,focwurteigenp5,साक्षात्कार,5,0
23081,focwurteigenp5,साँग,3,1
23082,focwurteigenp5,सांग,4,0
23083,focwurteigenp5,साधर्म,5,0
23084,focwurteigenp5,साफ,5,0
23085,focwurteigenp5,साफ़,4,0
23086,focwurteigenp5,सामना,4,0
23089,focwurteigenp5,सीधा,5,0
23090,focwurteigenp5,सुनिर्धारित,1,1
23091,focwurteigenp5,सुनिश्चित,5,0
23092,focwurteigenp5,सोन,2,1
23095,focwurteigenp5,सोनभद्र,3,1
23098,focwurteigenp5,सोमोद्भवा,2,1
23099,focwurteigenp5,स्टाइल,4,0
23100,focwurteigenp5,स्वाँग,3,1
23101,focwurteigenp5,स्वांग,3,1
23102,focwurteigenp5,स्वामित्व,3,1
23103,focwurteigenp5,हकारत,4,0
23104,focwurteigenp5,हक़ारत,3,1
23107,focwurteigenp5,हकीकतन,4,0
23108,focwurteigenp5,हक़ीक़तन,1,1
23110,focwurteigenp5,हरेक,4,0
23111,focwurteigenp5,हसील,4,0
23112,focwurteigenp5,हाथ,5,0
23113,focwurteigenp5,हिकारत,4,0
23114,focwurteigenp5,हिक़ारत,4,0
23115,focwurteigenp5,हुकूमत,5,0
23116,focwurteigenp5,हेठी,3,1
23117,focwurteigenp5,अकुटिल,3,1
23118,focwurteigenp5,अथमना,5,0
23119,focwurteigenp5,अंदाज़,5,0
23120,focwurteigenp5,अभिनीति,4,0
23121,focwurteigenp5,अभिमण्डन,4,0
23122,focwurteigenp5,अवचेतन,5,0
23123,focwurteigenp5,आयातित,4,0
23124,focwurteigenp5,उपमहाद्वीप,1,1
23126,focwurteigenp5,कवित्वपूर्ण,4,0
23127,focwurteigenp5,कुतब,2,1
23128,focwurteigenp5,चिट्ठी,4,0
23129,focwurteigenp5,झण्डा,5,0
23130,focwurteigenp5,निवेशक,2,1
23131,focwurteigenp5,प्रभुता,4,0
23132,focwurteigenp5,फ़ज़ीहत,4,0
23133,focwurteigenp5,फ़ज़ीहत,5,0
23134,focwurteigenp5,फिलिस्तीनी,3,1
23135,focwurteigenp5,भुगतान,5,0
23139,focwurteigenp5,लफ्फड़,2,1
23140,focwurteigenp5,विरागी,4,0
23141,focwurteigenp5,शक्तिकरण,4,0
23142,focwurteigenp5,शख़्सी,5,0
23144,focwurteigenp5,सजनिया,4,0
23145,focwurteigenp5,साहित्यिक,4,0
23146,focwurteigenp5,सीमावर्ती,3,1
23147,focwurteigenp5,सुनियत,4,0
23149,focwurteigenp5,सोमसुता,2,1
23150,focwurteigenp5,हमदर्दी,1,1
23151,ncwiignep1,अकुलाहट,1,1
23152,ncwiignep1,अकेला,5,0
23153,ncwiignep1,अक्षरतूलिका,1,1
23154,ncwiignep1,अग,1,1
23155,ncwiignep1,अघ्रिप,1,1
23156,ncwiignep1,अजोड़,5,0
23157,ncwiignep1,अणुभा,2,1
23158,ncwiignep1,अतुल,5,0
23159,ncwiignep1,अतुलनीय,5,0
23160,ncwiignep1,अतुलित,5,0
23161,ncwiignep1,अदावत,2,1
23162,ncwiignep1,अद्वितीय,5,0
23163,ncwiignep1,अद्वैत,3,1
23164,ncwiignep1,अधिज,2,1
23165,ncwiignep1,अनबन,5,0
23166,ncwiignep1,अनरस,1,1
23167,ncwiignep1,अनुत्तम,5,0
23168,ncwiignep1,अनुपम,2,1
23169,ncwiignep1,अनुपमा,2,1
23170,ncwiignep1,अनुपमित,2,1
23171,ncwiignep1,अनुपमेय,1,1
23172,ncwiignep1,अनूप,3,1
23173,ncwiignep1,अनोकह,1,1
23174,ncwiignep1,अनोखा,5,0
23175,ncwiignep1,अपगम,2,1
23176,ncwiignep1,अपगमन,1,1
23177,ncwiignep1,अपयान,2,1
23178,ncwiignep1,अपह्रास,3,1
23179,ncwiignep1,अपूर्व,5,0
23180,ncwiignep1,अप्रतिम,5,0
23181,ncwiignep1,अप्रतिमान,3,1
23182,ncwiignep1,अप्रतिरूप,5,0
23183,ncwiignep1,अप्रतुल,1,1
23184,ncwiignep1,अप्रीति,5,0
23185,ncwiignep1,अभूत,5,0
23186,ncwiignep1,अभ्यागम,5,0
23187,ncwiignep1,अमंद,5,0
23188,ncwiignep1,अमन्द,5,0
23189,ncwiignep1,अमित्रता,5,0
23190,ncwiignep1,अरवा,2,1
23191,ncwiignep1,अरिता,2,1
23192,ncwiignep1,अरित्व,2,1
23193,ncwiignep1,अर्क,5,0
23194,ncwiignep1,अलंबुष,1,1
23195,ncwiignep1,अलबेला,4,0
23196,ncwiignep1,अलम्बुष,1,1
23197,ncwiignep1,अलाभ,5,0
23198,ncwiignep1,अलिया,1,1
23199,ncwiignep1,अवजनित,2,1
23200,ncwiignep1,अविक्रांत,5,0
23201,ncwiignep1,अविक्रान्त,5,0
23202,ncwiignep1,अशनि,5,0
23203,ncwiignep1,असाधारण,5,0
23204,ncwiignep1,आकर्ष,5,0
23205,ncwiignep1,आघर्षणी,2,1
23206,ncwiignep1,आँट,3,1
23207,ncwiignep1,आंट,3,1
23208,ncwiignep1,आर,1,1
23209,ncwiignep1,आर्द्राशनि,1,1
23210,ncwiignep1,आला,5,0
23211,ncwiignep1,आविर्भूत,5,0
23212,ncwiignep1,आसना,5,0
23213,ncwiignep1,इकेला,5,0
23214,ncwiignep1,इकौना,1,1
23215,ncwiignep1,इक्का,5,0
23216,ncwiignep1,इख्तिलाफ,1,1
23217,ncwiignep1,इख़्तिलाफ़,1,1
23218,ncwiignep1,इड़ा,1,1
23219,ncwiignep1,इतराजी,1,1
23220,ncwiignep1,इंद्रिय,5,0
23221,ncwiignep1,इंद्री,1,1
23222,ncwiignep1,इन्द्रिय,5,0
23223,ncwiignep1,इन्द्री,1,1
23224,ncwiignep1,इरम्मद,2,1
23225,ncwiignep1,इला,3,1
23226,ncwiignep1,इशिका,3,1
23227,ncwiignep1,इशीका,3,1
23228,ncwiignep1,ईरमद,1,1
23229,ncwiignep1,ईषिका,3,1
23230,ncwiignep1,उकलाई,2,1
23231,ncwiignep1,उकलाहट,1,1
23232,ncwiignep1,उचरना,2,1
23233,ncwiignep1,उछाला,5,0
23234,ncwiignep1,उड़ेंच,1,1
23235,ncwiignep1,उतपन्न,5,0
23236,ncwiignep1,उत्पन्न,5,0
23237,ncwiignep1,उपमारहित,4,0
23238,ncwiignep1,उबकाई,1,1
23239,ncwiignep1,उबकी,5,0
23240,ncwiignep1,उलटी,5,0
23241,ncwiignep1,उल्टी,5,0
23242,ncwiignep1,उषा,5,0
23243,ncwiignep1,एकल,5,0
23244,ncwiignep1,ओकाई,2,1
23245,ncwiignep1,कलम,5,0
23246,ncwiignep1,क़लम,5,0
23247,ncwiignep1,कसर,5,0
23249,ncwiignep1,कहारों,3,1
23250,ncwiignep1,कारतूस,5,0
23251,ncwiignep1,कूची,2,1
23252,ncwiignep1,कूँची,2,1
23253,ncwiignep1,कै,1,1
23254,ncwiignep1,क्षति,2,1
23255,ncwiignep1,गऊ,2,1
23256,ncwiignep1,गरी,2,1
23257,ncwiignep1,गाज,1,1
23258,ncwiignep1,गाय,5,0
23259,ncwiignep1,गिरी,1,1
23260,ncwiignep1,गूदा,4,0
23261,ncwiignep1,गैया,5,0
23262,ncwiignep1,गो,1,1
23263,ncwiignep1,गोया,1,1
23264,ncwiignep1,गौ,5,0
23265,ncwiignep1,घाटा,5,0
23266,ncwiignep1,चंचला,5,0
23267,ncwiignep1,चंद्रकुमार,5,0
23268,ncwiignep1,चंद्रज,2,1
23269,ncwiignep1,चन्द्रकुमार,5,0
23270,ncwiignep1,चन्द्रज,2,1
23271,ncwiignep1,चपला,1,1
23272,ncwiignep1,चरका,5,0
23273,ncwiignep1,चिपकना,5,0
23274,ncwiignep1,चिरौंजी,1,1
23275,ncwiignep1,छिनछवि,1,1
23276,ncwiignep1,छीज,1,1
23277,ncwiignep1,जद,3,1
23278,ncwiignep1,जनित,5,0
23280,ncwiignep1,जन्मा,5,0
23281,ncwiignep1,जन्य,2,1
23282,ncwiignep1,जर्ण,1,1
23283,ncwiignep1,जात,5,0
23284,ncwiignep1,जुटना,5,0
23285,ncwiignep1,जुड़ना,5,0
23287,ncwiignep1,ज्ञानेंद्रिय,5,0
23288,ncwiignep1,ज्ञानेन्द्रिय,5,0
23289,ncwiignep1,टूट,5,0
23290,ncwiignep1,टोटा,5,0
23291,ncwiignep1,टोटी,4,0
23292,ncwiignep1,डाक,5,0
23293,ncwiignep1,तड़ित,1,1
23294,ncwiignep1,तड़िता,1,1
23295,ncwiignep1,तड़ित्,1,1
23296,ncwiignep1,तनातनी,5,0
23297,ncwiignep1,तनू,2,1
23298,ncwiignep1,तरिता,2,1
23299,ncwiignep1,तरु,5,0
23300,ncwiignep1,तरुवर,5,0
23301,ncwiignep1,ताक,5,0
23302,ncwiignep1,ताख,1,1
23303,ncwiignep1,ताखा,2,1
23304,ncwiignep1,तारेय,2,1
23305,ncwiignep1,तीली,2,1
23306,ncwiignep1,तूलि,1,1
23307,ncwiignep1,तूलिका,2,1
23308,ncwiignep1,दमन,3,1
23309,ncwiignep1,दरख्त,5,0
23310,ncwiignep1,दरख़्त,1,1
23311,ncwiignep1,दामिनी,5,0
23312,ncwiignep1,दिमाग,5,0
23313,ncwiignep1,दिमाग़,5,0
23314,ncwiignep1,दुर्लभ,5,0
23315,ncwiignep1,दुश्मनी,5,0
23316,ncwiignep1,द्रुम,1,1
23317,ncwiignep1,द्रोह,3,1
23318,ncwiignep1,द्वेष,5,0
23319,ncwiignep1,धात्री,1,1
23320,ncwiignep1,धेनु,5,0
23321,ncwiignep1,नख्ल,1,1
23322,ncwiignep1,नादिर,1,1
23323,ncwiignep1,निजाअ,1,1
23324,ncwiignep1,निज़ाअ,1,1
23325,ncwiignep1,निराला,5,0
23326,ncwiignep1,निलिंपा,1,1
23327,ncwiignep1,निलिम्पा,1,1
23328,ncwiignep1,निष्पन्न,5,0
23329,ncwiignep1,नीलांजसा,1,1
23330,ncwiignep1,नुकसान,5,0
23331,ncwiignep1,नुक़सान,5,0
23332,ncwiignep1,न्यय,1,1
23333,ncwiignep1,न्यारा,5,0
23334,ncwiignep1,पकड़ना,5,0
23335,ncwiignep1,पढ़ना,5,0
23336,ncwiignep1,पलायन,5,0
23337,ncwiignep1,पल्लवी,2,1
23338,ncwiignep1,पवि,2,1
23339,ncwiignep1,पादप,1,1
23340,ncwiignep1,पारगमन,2,1
23341,ncwiignep1,पीवरी,1,1
23342,ncwiignep1,पुलाकी,1,1
23343,ncwiignep1,पेड़,5,0
23345,ncwiignep1,पैदा,5,0
23346,ncwiignep1,प्रतिबंधक,5,0
23347,ncwiignep1,प्रतिबन्धक,5,0
23348,ncwiignep1,प्रसून,3,1
23349,ncwiignep1,प्रहाणि,2,1
23350,ncwiignep1,फूस,1,1
23351,ncwiignep1,बाँचना,3,1
23352,ncwiignep1,बिगाड़,5,0
23353,ncwiignep1,बिजली,5,0
23354,ncwiignep1,बीरो,1,1
23356,ncwiignep1,बुध,5,0
23358,ncwiignep1,बेजोड़,5,0
23359,ncwiignep1,बेनजीर,5,0
23360,ncwiignep1,बेनिमून,1,1
23361,ncwiignep1,बेमिसाल,5,0
23362,ncwiignep1,बैर,5,0
23363,ncwiignep1,ब्रश,5,0
23364,ncwiignep1,ब्रेन,5,0
23365,ncwiignep1,भिड़ना,5,0
23366,ncwiignep1,भूमिजात,5,0
23367,ncwiignep1,भेजा,5,0
23368,ncwiignep1,मगज,2,1
23369,ncwiignep1,मतली,1,1
23372,ncwiignep1,मनमुटाव,5,0
23373,ncwiignep1,मनमोटाव,5,0
23374,ncwiignep1,मनोमालिन्य,1,1
23375,ncwiignep1,मरकरी,5,0
23376,ncwiignep1,मरक्युरी,5,0
23377,ncwiignep1,मरायल,2,1
23378,ncwiignep1,महर,2,1
23379,ncwiignep1,महरा,1,1
23380,ncwiignep1,मिचलाहट,1,1
23381,ncwiignep1,मिचली,1,1
23382,ncwiignep1,मितली,2,1
23383,ncwiignep1,मींगी,2,1
23384,ncwiignep1,मेघज्योति,4,0
23385,ncwiignep1,मेघदीप,5,0
23386,ncwiignep1,मेघभूति,2,1
23387,ncwiignep1,रंजिश,5,0
23388,ncwiignep1,रंजीदगी,1,1
23389,ncwiignep1,रिपुता,1,1
23390,ncwiignep1,रुक्ष,5,0
23391,ncwiignep1,रूख,5,0
23392,ncwiignep1,रूँख,5,0
23393,ncwiignep1,रूखड़ा,2,1
23394,ncwiignep1,रूखरा,1,1
23395,ncwiignep1,रूढ़,2,1
23396,ncwiignep1,रेवती,2,1
23397,ncwiignep1,रेष,5,0
23398,ncwiignep1,रोहिणी,5,0
23401,ncwiignep1,लागडाँट,3,1
23402,ncwiignep1,लागडांट,3,1
23403,ncwiignep1,लाजवाब,5,0
23404,ncwiignep1,लासानी,1,1
23405,ncwiignep1,वज्र,2,1
23406,ncwiignep1,वमन,1,1
23407,ncwiignep1,वहती,1,1
23408,ncwiignep1,वहीद,5,0
23409,ncwiignep1,विटप,1,1
23410,ncwiignep1,विटपी,2,1
23411,ncwiignep1,विद्युत,5,0
23412,ncwiignep1,विद्युत्,5,0
23413,ncwiignep1,विद्योत्,5,0
23414,ncwiignep1,विद्विष,3,1
23415,ncwiignep1,विद्वेष,5,0
23416,ncwiignep1,विद्वेषण,1,1
23417,ncwiignep1,विद्वेषिता,2,1
23418,ncwiignep1,विरोध,5,0
23419,ncwiignep1,विस्तीर्ण,5,0
23420,ncwiignep1,वृक्ष,5,0
23421,ncwiignep1,वृत्रत्व,2,1
23422,ncwiignep1,वृषा,4,0
23423,ncwiignep1,वैधव,1,1
23424,ncwiignep1,वैमनस्य,1,1
23425,ncwiignep1,वैर,5,0
23426,ncwiignep1,व्यापक,5,0
23427,ncwiignep1,शत्रुता,5,0
23428,ncwiignep1,शंपा,2,1
23429,ncwiignep1,शम्पा,2,1
23430,ncwiignep1,शलाका,1,1
23431,ncwiignep1,शशांकज,1,1
23432,ncwiignep1,शशांकसुत,1,1
23433,ncwiignep1,शशाङ्कसुत,1,1
